/sitemap_index.xml,,0.61152601242065,404,0,0,0,0,0,0,0,,,,,,,0.61152601242065,2016-01-10T23:30:50+00:00
/apis/plugins/api-list/,,1.0523011684418,200,49616,988,14,10,1,5,172,,,,WP-Super-Cache,0.996,,1.010661,2016-01-10T23:30:51+00:00
/oik/oik-svn/,,0.73534989356995,200,30382,700,14,10,1,7,89,,,,WP-Super-Cache,0.671,,0.686058,2016-01-10T23:30:52+00:00
/shortcode_example/most-recent-work/,,0.77616810798645,200,37165,1088,14,9,2,0,100,,,,WP-Super-Cache,0.723,,0.739734,2016-01-10T23:30:53+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin/oik-css/,,0.8413519859314,200,28158,564,14,10,1,5,67,,,,WP-Super-Cache,0.786,,0.803790,2016-01-10T23:30:54+00:00
/oik-installation/,,0.88753294944763,200,27400,573,14,10,1,5,70,,,,WP-Super-Cache,0.613,,0.627405,2016-01-10T23:30:55+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin-2/oik-donate/,,0.26823496818542,200,26415,573,14,9,1,5,65,,,,WP-Super-Cache,0.608,,0.26823496818542,2016-01-10T23:30:55+00:00
/oik_api/oik_require/,,1.1563420295715,200,29137,805,15,10,1,0,65,,,,WP-Super-Cache,1.106,,1.119853,2016-01-10T23:30:56+00:00
/oik_api/stag/,,1.6967039108276,200,25944,664,15,9,1,0,63,,,,WP-Super-Cache,1.641,,1.658181,2016-01-10T23:30:58+00:00
/wordpress-plugins-from-oik-plugins/oik-weightcountry-shipping-faqs/,,0.75452613830566,200,32466,691,15,13,1,7,76,,,,WP-Super-Cache,0.698,,0.713370,2016-01-10T23:30:59+00:00
/oik-plugins/oik-libs-shared-library-repository/,,0.83935785293579,200,22963,494,15,9,1,1,49,,,,WP-Super-Cache,0.782,,0.799199,2016-01-10T23:30:59+00:00
/oik_api/bw_trace_included_files/,,2.2749950885773,200,31732,989,15,10,1,0,52,,,,WP-Super-Cache,2.217,,2.232292,2016-01-10T23:31:02+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-faq/oik-nivo-slider-thumbnail-parameter/images-attached-to-related-pages/child-page-2-for-nivo-thumbnail-parameter-example/,,0.91310405731201,200,30703,587,14,10,1,6,76,,,,,,,0.870116,2016-01-10T23:31:03+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-themes/,,0.86746287345886,200,34524,660,16,13,1,7,93,,,,WP-Super-Cache,0.811,,0.826649,2016-01-10T23:31:04+00:00
